median_income,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,LESS_THAN_1H_OCEAN,INLAND,NEAR_BAY,NEAR_OCEAN,ISLAND,median_house_value
2.7377,-120.59,34.7,29,17738,3114.0,12427,2826,0,0,0,1,0,28300
4.3162,-120.48,34.7,26,3069,518.0,1524,539,0,0,0,1,0,136400
2.0161,-120.46,34.64,11,562,164.0,504,147,0,0,0,1,0,118800
1.6488,-120.46,34.65,22,1298,358.0,1272,363,0,0,0,1,0,117500
1.9444,-120.46,34.64,26,2364,604.0,1520,529,0,0,0,1,0,129400
3.071,-120.47,34.64,8,2482,586.0,1427,540,0,0,0,1,0,120400
2.4583,-120.47,34.65,31,1438,320.0,816,270,0,0,0,1,0,128100
0.8106,-120.46,34.64,16,686,217.0,614,200,0,0,0,1,0,83300
4.6023,-120.44,34.64,8,787,126.0,446,133,0,0,0,1,0,163400
3.8512,-120.45,34.64,30,2330,422.0,1255,449,0,0,0,1,0,134600
3.0352,-120.45,34.64,27,2696,622.0,1322,543,0,0,0,1,0,135400
2.0865,-120.45,34.64,40,1051,235.0,574,201,0,0,0,1,0,111500
2.0819,-120.46,34.65,10,2143,593.0,1167,548,0,0,0,1,0,103300
2.5966,-120.46,34.65,14,885,223.0,533,224,0,0,0,1,0,109300
2.3333,-120.47,34.65,32,2193,430.0,1074,377,0,0,0,1,0,130200
4.2875,-120.47,34.65,16,2549,428.0,1486,432,0,0,0,1,0,150700
3.3203,-120.45,34.65,27,2253,382.0,1197,384,0,0,0,1,0,134700
1.975,-120.44,34.65,30,2265,512.0,1402,471,0,0,0,1,0,134000
1.9257,-120.45,34.65,27,2215,578.0,1544,527,0,0,0,1,0,135300
3.1442,-120.45,34.65,21,1182,243.0,733,251,0,0,0,1,0,131600
2.0,-120.45,34.65,25,980,276.0,896,245,0,0,0,1,0,87500
2.9271,-120.46,34.63,48,1408,301.0,682,279,0,0,0,1,0,146600
2.3804,-120.46,34.64,37,1697,334.0,740,272,0,0,0,1,0,148000
3.4063,-120.47,34.64,16,1912,406.0,1009,417,0,0,0,1,0,138000
3.2167,-120.45,34.64,17,1226,277.0,484,224,0,0,0,1,0,112500
3.7778,-120.45,34.64,34,2571,499.0,1105,451,0,0,0,1,0,150000
4.5486,-120.45,34.63,32,1840,309.0,828,333,0,0,0,1,0,172400
4.5417,-120.44,34.66,22,3231,549.0,1739,581,0,0,0,1,0,142400
4.7875,-120.45,34.66,7,3329,504.0,1462,452,0,0,0,1,0,198300
3.0081,-120.46,34.66,5,2904,702.0,1302,618,0,0,0,1,0,135200
4.9237,-120.47,34.66,4,3376,525.0,1684,535,0,0,0,1,0,166600
2.5667,-120.39,34.52,40,2162,395.0,1010,332,0,0,0,1,0,239300
4.1563,-120.48,34.66,4,1897,331.0,915,336,0,0,0,1,0,172600
4.4628,-120.48,34.65,26,1933,316.0,1001,319,0,0,0,1,0,134400
4.9286,-120.45,34.63,25,2445,368.0,983,363,0,0,0,1,0,180100
3.7917,-120.47,34.63,23,2441,463.0,1392,434,0,0,0,1,0,142200
5.3765,-120.46,34.74,15,2185,386.0,827,336,0,0,0,1,0,223100
6.4678,-120.45,34.71,21,1868,268.0,522,255,0,0,0,1,0,249300
4.9292,-120.46,34.71,17,2830,430.0,1035,416,0,0,0,1,0,207200
4.4595,-120.47,34.7,24,2387,385.0,1051,382,0,0,0,1,0,152700
5.6177,-120.47,34.71,21,2535,383.0,1012,368,0,0,0,1,0,183800
4.7946,-120.37,34.69,18,1868,315.0,747,265,0,0,0,1,0,290600
3.87,-120.43,34.7,26,2353,389.0,1420,389,0,0,0,1,0,125800
3.6023,-120.43,34.69,33,2054,373.0,1067,358,0,0,0,1,0,128300
6.2685,-120.44,34.68,6,2187,277.0,697,273,0,0,0,1,0,307400
1.179,-119.86,34.42,23,1450,642.0,1258,607,0,0,0,1,0,225000
2.2647,-119.88,34.4,25,2741,623.0,2272,624,0,0,0,1,0,216700
2.1652,-119.85,34.4,14,2307,650.0,5723,615,0,0,0,1,0,37500
3.3026,-119.88,34.43,14,2472,685.0,1292,621,0,0,0,1,0,229500
4.4777,-119.88,34.43,16,1734,365.0,962,391,0,0,0,1,0,282500
3.75,-119.88,34.43,16,2206,541.0,1227,554,0,0,0,1,0,223100
3.6304,-119.88,34.42,22,2367,492.0,1333,488,0,0,0,1,0,312200
6.0992,-119.91,34.4,24,2001,365.0,1170,330,0,0,0,1,0,268800
5.4197,-119.83,34.45,24,2168,373.0,934,366,0,0,0,1,0,280900
4.2404,-119.84,34.44,28,977,162.0,537,159,0,0,0,1,0,274300
6.3654,-119.84,34.45,26,4424,616.0,1839,601,0,0,0,1,0,331200
6.0256,-119.85,34.44,28,1765,301.0,1173,297,0,0,0,1,0,276800
7.4734,-119.81,34.47,26,4382,618.0,1728,587,0,0,0,1,0,432200
7.1687,-119.81,34.46,22,3488,452.0,1479,458,0,0,0,1,0,384400
6.2987,-119.85,34.48,23,1915,277.0,724,267,0,0,0,1,0,348200
5.5954,-119.88,34.44,27,4724,793.0,2394,738,0,0,0,1,0,261400
5.5184,-119.89,34.44,25,2786,470.0,1669,462,0,0,0,1,0,268300
5.0767,-119.89,34.44,25,3160,507.0,1514,523,0,0,0,1,0,271200
6.0321,-119.92,34.44,17,2143,324.0,1073,330,0,0,0,1,0,402600
3.8056,-120.05,34.47,21,1241,248.0,746,211,0,0,0,1,0,425000
1.5071,-119.86,34.38,28,1062,309.0,1058,305,0,0,0,1,0,316700
1.24,-119.86,34.41,24,1576,580.0,1630,531,0,0,0,1,0,325000
2.1471,-119.86,34.38,26,1626,375.0,1580,359,0,0,0,1,0,187500
6.5173,-119.81,34.45,24,3678,567.0,1554,570,0,0,0,1,0,334000
4.6806,-119.81,34.44,23,3172,588.0,1467,559,0,0,0,1,0,288900
6.7247,-119.82,34.45,24,3592,533.0,1683,528,0,0,0,1,0,333800
3.0875,-119.83,34.44,26,1739,402.0,599,368,0,0,0,1,0,198400
4.875,-119.82,34.44,22,2239,475.0,1016,434,0,0,0,1,0,295400
3.2115,-119.81,34.44,14,961,305.0,662,286,0,0,0,1,0,206300
3.0773,-119.82,34.43,15,1482,345.0,669,379,0,0,0,1,0,112500
3.6034,-119.82,34.44,16,1414,463.0,793,439,0,0,0,1,0,150000
2.7689,-119.82,34.44,28,1992,531.0,1622,509,0,0,0,1,0,228200
2.1389,-119.83,34.44,35,796,281.0,567,257,0,0,0,1,0,260000
2.1417,-119.83,34.43,31,798,346.0,699,301,0,0,0,1,0,205000
5.1271,-119.77,34.43,22,2552,443.0,1066,424,0,0,0,1,0,342500
9.7821,-119.77,34.43,28,3318,441.0,1604,404,0,0,0,1,0,500001
9.6885,-119.79,34.4,20,3104,415.0,1061,380,0,0,0,1,0,500001
5.0294,-119.8,34.44,27,2674,419.0,1176,416,0,0,0,1,0,280200
4.6957,-119.8,34.43,27,3143,537.0,1760,570,0,0,0,1,0,271500
5.6604,-119.8,34.43,22,2845,500.0,1456,454,0,0,0,1,0,276400
4.1797,-119.79,34.44,25,1479,314.0,977,309,0,0,0,1,0,271800
4.835,-119.78,34.44,28,2864,495.0,1364,482,0,0,0,1,0,353400
5.1615,-119.79,34.43,26,3611,563.0,2089,540,0,0,0,1,0,276200
2.7333,-121.9,37.36,38,1141,333.0,1028,291,1,0,0,0,0,182500
2.8971,-121.89,37.36,37,1525,363.0,1075,374,1,0,0,0,0,186100
3.7396,-121.88,37.36,30,2453,573.0,1845,530,1,0,0,0,0,210700
3.2083,-121.89,37.35,44,1668,380.0,1143,365,1,0,0,0,0,181900
2.9545,-121.9,37.36,47,1007,245.0,581,240,1,0,0,0,0,237500
2.7411,-121.9,37.35,52,1034,239.0,531,223,1,0,0,0,0,227100
3.25,-121.9,37.35,42,2082,626.0,1396,610,1,0,0,0,0,185300
3.5966,-121.9,37.34,50,1345,287.0,791,254,1,0,0,0,0,245800
2.619,-121.9,37.34,52,241,69.0,385,64,1,0,0,0,0,212500
3.0139,-121.92,37.34,35,357,120.0,377,99,1,0,0,0,0,204200
3.6389,-121.92,37.34,42,2101,524.0,1212,526,1,0,0,0,0,239200
4.4,-121.92,37.34,52,2584,491.0,1087,433,1,0,0,0,0,391300
5.5259,-121.92,37.33,52,2009,338.0,841,338,1,0,0,0,0,295800
4.7768,-121.92,37.33,52,2962,557.0,1215,506,1,0,0,0,0,301100
3.575,-121.93,37.33,44,1449,291.0,676,282,1,0,0,0,0,292200
5.4273,-121.93,37.33,44,2142,358.0,846,375,1,0,0,0,0,421000
4.3,-121.94,37.33,34,1809,317.0,863,302,1,0,0,0,0,330500
2.8042,-121.91,37.34,35,2189,607.0,1193,562,1,0,0,0,0,240900
2.9853,-121.91,37.33,28,454,147.0,366,140,1,0,0,0,0,187500
4.8854,-121.91,37.33,52,2562,410.0,973,398,1,0,0,0,0,330600
5.2831,-121.92,37.33,52,2125,382.0,930,387,1,0,0,0,0,299500
4.05,-121.9,37.33,34,197,44.0,152,47,1,0,0,0,0,200000
2.894,-121.91,37.33,52,2212,563.0,1195,532,1,0,0,0,0,209500
0.7068,-121.89,37.33,49,658,318.0,467,316,1,0,0,0,0,200000
4.226,-121.9,37.33,11,1283,390.0,718,345,1,0,0,0,0,166700
2.5,-121.9,37.33,52,1009,231.0,929,210,1,0,0,0,0,162500
1.2887,-121.88,37.34,40,1547,625.0,1493,543,1,0,0,0,0,212500
2.8798,-121.89,37.33,6,1495,552.0,1087,557,1,0,0,0,0,225000
2.0972,-121.88,37.33,36,1904,689.0,3561,632,1,0,0,0,0,187500
2.5673,-121.89,37.35,48,1562,439.0,1469,424,1,0,0,0,0,177500
2.1714,-121.89,37.34,46,1197,416.0,898,370,1,0,0,0,0,190600
0.8894,-121.89,37.34,20,1106,494.0,851,448,1,0,0,0,0,350000
1.6708,-121.89,37.34,43,1423,467.0,1013,428,1,0,0,0,0,204200
2.1442,-121.88,37.34,52,1390,365.0,921,352,1,0,0,0,0,188900
4.2149,-121.88,37.36,42,2087,402.0,1342,423,1,0,0,0,0,199000
3.5781,-121.88,37.35,49,1728,350.0,1146,391,1,0,0,0,0,193000
3.2599,-121.89,37.35,47,2879,631.0,2229,606,1,0,0,0,0,183100
2.925,-121.89,37.35,43,1185,296.0,933,244,1,0,0,0,0,170800
2.0549,-121.89,37.35,44,2019,615.0,1243,518,1,0,0,0,0,193800
4.2381,-121.88,37.35,43,1086,219.0,715,226,1,0,0,0,0,193500
3.2793,-121.87,37.35,37,1566,375.0,1223,346,1,0,0,0,0,174500
2.4196,-121.88,37.34,44,1267,353.0,1018,327,1,0,0,0,0,194400
2.8167,-121.88,37.35,52,1704,418.0,1336,411,1,0,0,0,0,183500
2.6667,-121.87,37.34,52,1170,215.0,604,207,1,0,0,0,0,325900
6.6345,-121.87,37.34,52,1087,166.0,650,194,1,0,0,0,0,309000
2.4306,-121.87,37.34,39,2479,541.0,1990,506,1,0,0,0,0,289100
2.6312,-121.88,37.34,52,867,232.0,1264,227,1,0,0,0,0,302900
2.9222,-121.87,37.35,27,3500,1036.0,3019,955,1,0,0,0,0,153700
2.4968,-121.86,37.35,46,1448,330.0,1094,331,1,0,0,0,0,174100
2.3277,-121.87,37.35,52,1557,424.0,1580,434,1,0,0,0,0,183700
2.5947,-121.86,37.34,29,5274,1625.0,6234,1639,1,0,0,0,0,177300
3.0089,-121.86,37.34,40,2277,508.0,1718,434,1,0,0,0,0,185200
2.375,-121.88,37.33,41,395,164.0,549,184,1,0,0,0,0,175000
1.473,-121.88,37.33,35,3300,1154.0,3120,1075,1,0,0,0,0,213600
3.0156,-121.87,37.33,37,3137,685.0,2048,651,1,0,0,0,0,270300
2.8594,-121.88,37.33,45,1192,371.0,1084,345,1,0,0,0,0,205900
2.2583,-121.89,37.33,42,1279,358.0,1254,340,1,0,0,0,0,192500
2.8864,-121.89,37.32,34,1014,246.0,952,215,1,0,0,0,0,172500
2.6607,-121.88,37.32,30,1242,338.0,1438,325,1,0,0,0,0,169300
2.7546,-121.88,37.32,40,1331,374.0,1276,389,1,0,0,0,0,172500
2.1149,-121.89,37.32,43,1105,241.0,982,206,1,0,0,0,0,184900
3.2317,-121.89,37.32,41,977,265.0,865,253,1,0,0,0,0,184800
4.3882,-121.89,37.31,52,1994,404.0,1014,389,1,0,0,0,0,223600
5.8186,-121.9,37.31,52,2125,431.0,1014,443,1,0,0,0,0,281100
3.7738,-121.9,37.32,48,1274,313.0,971,291,1,0,0,0,0,220600
3.0096,-121.91,37.32,42,1067,256.0,608,280,1,0,0,0,0,180800
2.5804,-121.91,37.31,16,2962,898.0,1555,795,1,0,0,0,0,216300
2.5833,-121.93,37.32,52,1460,492.0,1165,455,1,0,0,0,0,167500
2.1902,-121.94,37.33,37,818,269.0,576,261,1,0,0,0,0,250000
4.8519,-121.94,37.32,46,2451,472.0,1163,448,1,0,0,0,0,225800
3.0,-121.93,37.32,51,2711,728.0,1607,724,1,0,0,0,0,184700
3.5256,-121.92,37.32,39,836,254.0,704,272,1,0,0,0,0,192600
2.4207,-121.92,37.32,31,1902,554.0,1485,494,1,0,0,0,0,165600
2.3633,-121.92,37.32,28,2089,641.0,1666,587,1,0,0,0,0,198400
4.2614,-121.93,37.32,50,1135,215.0,500,207,1,0,0,0,0,211300
5.2642,-121.94,37.31,5,2364,578.0,1102,502,1,0,0,0,0,246400
4.0474,-121.94,37.31,30,1680,312.0,858,310,1,0,0,0,0,280500
4.7275,-121.94,37.3,26,4348,814.0,2347,810,1,0,0,0,0,293000
2.7153,-121.93,37.3,16,1111,226.0,317,199,1,0,0,0,0,233300
2.8981,-121.93,37.31,26,2182,704.0,1638,704,1,0,0,0,0,229800
5.2769,-121.92,37.31,34,876,150.0,424,163,1,0,0,0,0,241100
3.1107,-121.92,37.31,26,3242,780.0,2100,741,1,0,0,0,0,247900
5.0477,-121.93,37.3,16,2111,485.0,1285,499,1,0,0,0,0,292500
2.6573,-121.93,37.31,29,1377,430.0,969,399,1,0,0,0,0,252800
4.0524,-121.92,37.31,13,6035,1551.0,2946,1481,1,0,0,0,0,213900
4.0653,-121.93,37.3,14,6277,1742.0,3025,1630,1,0,0,0,0,234200
4.2762,-121.92,37.3,36,2088,358.0,772,347,1,0,0,0,0,310100
3.6053,-121.92,37.3,35,1335,296.0,635,296,1,0,0,0,0,345800
3.6429,-121.91,37.31,28,3104,811.0,1488,754,1,0,0,0,0,332600
4.7287,-121.91,37.31,46,3052,587.0,1373,590,1,0,0,0,0,340000
4.537,-121.9,37.3,39,3627,666.0,1531,635,1,0,0,0,0,345900
4.4375,-121.91,37.3,43,828,151.0,446,145,1,0,0,0,0,327600
3.6563,-121.91,37.3,31,2095,427.0,829,405,1,0,0,0,0,344700
3.625,-121.91,37.3,31,616,131.0,185,107,1,0,0,0,0,265000
3.3682,-121.89,37.31,40,1844,340.0,719,305,1,0,0,0,0,235200
4.5795,-121.88,37.31,28,3085,552.0,1277,512,1,0,0,0,0,262800
5.8415,-121.89,37.3,47,1604,284.0,639,278,1,0,0,0,0,283300
4.2414,-121.89,37.3,52,2071,362.0,825,364,1,0,0,0,0,284800
3.7455,-121.89,37.31,47,2986,627.0,1399,613,1,0,0,0,0,247400
5.036,-121.9,37.3,52,1456,269.0,582,277,1,0,0,0,0,296600
5.6437,-121.9,37.3,52,1575,284.0,629,284,1,0,0,0,0,312000
4.325,-121.88,37.3,42,1867,398.0,927,389,1,0,0,0,0,247000
4.1406,-121.88,37.29,44,2026,396.0,908,383,1,0,0,0,0,274100
5.3955,-121.89,37.3,47,2355,426.0,961,428,1,0,0,0,0,282300
5.0662,-121.89,37.3,46,2639,448.0,938,424,1,0,0,0,0,331600
2.7042,-121.89,37.29,38,1568,351.0,710,339,1,0,0,0,0,286600
7.8575,-121.9,37.29,26,1797,244.0,626,244,1,0,0,0,0,424600
6.6331,-121.9,37.29,36,1389,225.0,623,223,1,0,0,0,0,283300
5.1765,-121.92,37.29,34,943,135.0,378,139,1,0,0,0,0,344600
5.6266,-121.91,37.29,36,945,149.0,371,158,1,0,0,0,0,320500
7.6659,-121.92,37.29,35,2189,307.0,800,320,1,0,0,0,0,426900
5.3077,-121.91,37.29,18,3597,664.0,1321,593,1,0,0,0,0,351400
3.9625,-121.93,37.29,36,2241,437.0,989,442,1,0,0,0,0,288200
6.5858,-121.92,37.29,32,1260,199.0,560,207,1,0,0,0,0,346700
5.6494,-121.93,37.28,34,2422,370.0,1010,395,1,0,0,0,0,376200
4.1674,-121.93,37.28,10,3163,832.0,1537,797,1,0,0,0,0,214000
3.6294,-121.94,37.28,18,4356,1334.0,1968,1245,1,0,0,0,0,240000
5.0822,-121.94,37.28,27,2859,464.0,1144,430,1,0,0,0,0,327500
5.1104,-121.93,37.27,30,2862,544.0,1387,542,1,0,0,0,0,278100
3.662,-121.94,37.27,23,1932,552.0,997,482,1,0,0,0,0,211900
3.9265,-121.94,37.27,39,1030,191.0,537,175,1,0,0,0,0,236900
4.9236,-121.94,37.26,43,2104,388.0,1137,403,1,0,0,0,0,238000
4.6758,-121.94,37.26,21,3843,716.0,1850,705,1,0,0,0,0,264200
5.2,-121.95,37.26,10,3611,803.0,1599,716,1,0,0,0,0,248700
5.5121,-121.95,37.26,34,1482,255.0,584,246,1,0,0,0,0,264700
5.2894,-121.94,37.25,16,3942,749.0,1894,737,1,0,0,0,0,332800
2.8125,-121.93,37.26,39,1103,175.0,446,163,1,0,0,0,0,291300
4.5208,-121.92,37.26,33,1306,259.0,762,237,1,0,0,0,0,230700
4.9662,-121.92,37.25,36,3874,656.0,1826,639,1,0,0,0,0,258500
4.9205,-121.91,37.25,31,1944,343.0,975,334,1,0,0,0,0,240500
4.5833,-121.92,37.28,27,3028,486.0,1284,498,1,0,0,0,0,308800
4.5625,-121.92,37.27,33,3280,569.0,1583,559,1,0,0,0,0,253500
6.0196,-121.93,37.27,35,1855,345.0,985,329,1,0,0,0,0,255100
4.1033,-121.93,37.27,28,3428,753.0,1753,729,1,0,0,0,0,281000
7.9819,-121.92,37.28,26,6201,783.0,2381,819,1,0,0,0,0,397000
5.6358,-121.92,37.27,29,5536,862.0,2651,881,1,0,0,0,0,282100
5.0062,-121.91,37.27,30,4412,862.0,2168,772,1,0,0,0,0,232000
6.4285,-121.91,37.28,29,5650,817.0,2098,813,1,0,0,0,0,337300
5.0714,-121.9,37.27,33,3410,583.0,1739,588,1,0,0,0,0,255600
5.7385,-121.9,37.25,28,2714,502.0,1389,490,1,0,0,0,0,240400
4.6845,-121.9,37.25,20,5483,1079.0,2892,1057,1,0,0,0,0,250000
5.4609,-121.9,37.27,28,4538,685.0,1996,667,1,0,0,0,0,263600
6.8088,-121.9,37.26,20,4447,661.0,2062,660,1,0,0,0,0,283300
5.1461,-121.91,37.26,25,4258,719.0,2290,743,1,0,0,0,0,267200
5.4675,-121.91,37.26,32,3776,620.0,1790,612,1,0,0,0,0,261100
3.5625,-121.91,37.26,32,3983,876.0,1989,794,1,0,0,0,0,255200
6.0791,-121.89,37.25,23,2705,449.0,1180,442,1,0,0,0,0,316500
5.5,-121.89,37.26,26,1864,331.0,956,325,1,0,0,0,0,231700
3.8893,-121.88,37.26,25,3025,689.0,1755,661,1,0,0,0,0,218600
3.8047,-121.88,37.26,13,1893,487.0,1018,464,1,0,0,0,0,204700
3.8936,-121.88,37.26,13,1676,471.0,710,406,1,0,0,0,0,225900
2.8636,-121.88,37.25,24,968,240.0,631,250,1,0,0,0,0,240300
5.2887,-121.89,37.25,21,2080,352.0,1040,325,1,0,0,0,0,264500
4.7069,-121.89,37.25,26,1741,323.0,1007,339,1,0,0,0,0,234800
4.2614,-121.89,37.29,36,2959,529.0,1125,520,1,0,0,0,0,268800
6.0936,-121.89,37.28,35,2418,375.0,988,374,1,0,0,0,0,365400
5.3922,-121.9,37.28,34,4613,749.0,2050,725,1,0,0,0,0,302900
4.1554,-121.88,37.28,33,2951,529.0,1288,521,1,0,0,0,0,313100
4.1645,-121.89,37.28,32,4308,717.0,2002,695,1,0,0,0,0,281900
5.8178,-121.88,37.27,27,2019,335.0,1020,351,1,0,0,0,0,267400
5.6895,-121.88,37.27,24,4567,688.0,2102,695,1,0,0,0,0,289000
5.8479,-121.89,37.26,25,3319,531.0,1560,502,1,0,0,0,0,263300
5.2088,-121.89,37.27,28,1481,256.0,688,221,1,0,0,0,0,240900
2.6818,-121.87,37.32,39,1839,471.0,1528,456,1,0,0,0,0,184900
2.7031,-121.87,37.32,36,1471,360.0,1182,326,1,0,0,0,0,175800
2.6386,-121.88,37.32,38,1787,508.0,2113,530,1,0,0,0,0,177600
3.2806,-121.88,37.32,45,2213,564.0,1920,514,1,0,0,0,0,164200
2.2259,-121.86,37.31,24,1939,652.0,1808,625,1,0,0,0,0,112500
2.3293,-121.87,37.3,28,859,199.0,455,211,1,0,0,0,0,215900
3.6802,-121.87,37.31,6,3797,984.0,2437,904,1,0,0,0,0,152400
2.7411,-121.87,37.3,14,360,124.0,134,84,1,0,0,0,0,112500
2.6763,-121.88,37.3,16,2692,749.0,1674,681,1,0,0,0,0,191100
4.3621,-121.86,37.32,13,2519,581.0,2094,530,1,0,0,0,0,173400
2.6,-121.85,37.33,19,2228,559.0,2845,551,1,0,0,0,0,172800
3.6953,-121.84,37.32,14,5762,1538.0,3979,1389,1,0,0,0,0,192600
2.8024,-121.85,37.33,16,2987,874.0,4241,841,1,0,0,0,0,127900
4.5208,-121.85,37.33,19,735,158.0,597,134,1,0,0,0,0,188100
4.3419,-121.84,37.32,22,3015,581.0,2491,530,1,0,0,0,0,176300
5.3363,-121.84,37.32,16,1866,364.0,1835,412,1,0,0,0,0,212800
2.3715,-121.87,37.29,18,1892,568.0,974,553,1,0,0,0,0,228000
3.9688,-121.87,37.28,21,3305,749.0,2459,701,1,0,0,0,0,249600
4.1444,-121.86,37.29,14,6160,1222.0,2472,1204,1,0,0,0,0,178400
2.3971,-121.85,37.28,17,4208,954.0,1476,904,1,0,0,0,0,87500
3.1964,-121.83,37.3,16,5684,1386.0,4203,1318,1,0,0,0,0,185800
2.7768,-121.85,37.3,19,6275,1546.0,4312,1466,1,0,0,0,0,178600
4.775,-121.84,37.29,24,3403,656.0,2829,612,1,0,0,0,0,191900
4.3851,-121.84,37.29,4,2937,648.0,1780,665,1,0,0,0,0,160400
3.925,-121.84,37.28,18,2749,633.0,1779,561,1,0,0,0,0,166100
5.6058,-121.83,37.31,19,11181,1895.0,7817,1853,1,0,0,0,0,232700
4.5,-121.83,37.3,17,1299,211.0,825,217,1,0,0,0,0,235800
6.2907,-121.81,37.29,15,5957,1037.0,3838,997,1,0,0,0,0,253100
5.7078,-121.81,37.28,17,2277,428.0,1887,422,1,0,0,0,0,217000
5.0709,-121.82,37.28,33,2873,489.0,1946,475,1,0,0,0,0,176400
4.5943,-121.83,37.29,10,1828,453.0,1356,409,1,0,0,0,0,123500
3.3833,-121.83,37.29,20,1649,408.0,1729,362,1,0,0,0,0,115200
3.9009,-121.83,37.28,33,1115,250.0,1168,261,1,0,0,0,0,178600
3.1042,-121.83,37.28,19,2644,833.0,2317,780,1,0,0,0,0,183100
4.2361,-121.82,37.28,31,1340,235.0,1336,270,1,0,0,0,0,179500
4.2589,-121.83,37.29,20,2308,461.0,2223,456,1,0,0,0,0,191000
5.0225,-121.82,37.29,16,2085,394.0,1705,391,1,0,0,0,0,222800
2.5652,-121.83,37.32,17,1887,664.0,1906,597,1,0,0,0,0,165300
3.7102,-121.82,37.31,22,2044,402.0,1925,429,1,0,0,0,0,177500
5.5145,-121.82,37.31,15,1504,294.0,1267,291,1,0,0,0,0,219400
3.1382,-121.81,37.31,14,2731,578.0,1109,551,1,0,0,0,0,139700
4.4792,-121.81,37.31,15,1898,395.0,1527,381,1,0,0,0,0,212500
4.1165,-121.81,37.32,26,2528,511.0,2677,512,1,0,0,0,0,164900
3.135,-121.82,37.32,10,2506,623.0,2634,622,1,0,0,0,0,231400
4.3782,-121.82,37.33,23,3279,647.0,2582,630,1,0,0,0,0,175800
4.825,-121.83,37.32,26,1125,210.0,943,214,1,0,0,0,0,181000
7.2982,-121.81,37.33,4,5532,778.0,3651,770,1,0,0,0,0,343000
5.2088,-121.8,37.34,25,1642,297.0,1146,279,1,0,0,0,0,231400
5.8068,-121.8,37.34,20,2686,414.0,1507,405,1,0,0,0,0,263900
4.9318,-121.79,37.34,20,2018,328.0,1196,323,1,0,0,0,0,262400
5.614,-121.8,37.35,15,2781,498.0,1389,475,1,0,0,0,0,223300
7.375,-121.78,37.34,21,1959,292.0,891,300,1,0,0,0,0,338400
8.1871,-121.75,37.35,18,1947,250.0,605,184,1,0,0,0,0,500001
7.2707,-121.77,37.33,8,3088,474.0,1799,456,1,0,0,0,0,355300
7.5443,-121.77,37.33,9,3160,468.0,1675,470,1,0,0,0,0,348400
7.0671,-121.78,37.34,11,3195,410.0,1774,418,1,0,0,0,0,378200
6.6813,-121.79,37.33,13,2978,505.0,1794,485,1,0,0,0,0,277800
5.6345,-121.79,37.33,18,3611,614.0,2381,642,1,0,0,0,0,231000
6.6633,-121.79,37.33,10,3283,550.0,2491,522,1,0,0,0,0,283700
6.68,-121.78,37.33,10,2829,394.0,1510,386,1,0,0,0,0,359500
5.6817,-121.8,37.32,20,2473,476.0,2228,501,1,0,0,0,0,224200
4.8092,-121.8,37.32,23,1829,346.0,1277,324,1,0,0,0,0,217400
4.7027,-121.8,37.32,14,4412,924.0,2698,891,1,0,0,0,0,227600
5.5336,-121.79,37.32,6,2850,561.0,2160,581,1,0,0,0,0,241900
6.2742,-121.79,37.32,20,3034,451.0,1669,430,1,0,0,0,0,241300
5.6306,-121.76,37.33,5,4153,719.0,2435,697,1,0,0,0,0,286200
4.9769,-121.81,37.3,14,1870,348.0,1214,347,1,0,0,0,0,186500
5.7843,-121.81,37.31,15,1794,366.0,1533,371,1,0,0,0,0,209900
4.5045,-121.8,37.31,15,1807,378.0,1277,341,1,0,0,0,0,164500
4.8173,-121.8,37.3,16,906,149.0,605,148,1,0,0,0,0,235600
5.5248,-121.81,37.3,15,1929,345.0,1683,347,1,0,0,0,0,235600
5.0543,-121.8,37.31,21,2630,446.0,1789,389,1,0,0,0,0,232000
5.1149,-121.79,37.31,22,2199,361.0,1270,386,1,0,0,0,0,235700
6.4664,-121.78,37.31,25,2093,297.0,983,338,1,0,0,0,0,271500
5.9399,-121.79,37.3,10,5469,950.0,3083,906,1,0,0,0,0,241900
4.9097,-121.76,37.28,17,660,129.0,431,123,1,0,0,0,0,241000
6.7159,-121.74,37.3,12,1961,280.0,985,269,1,0,0,0,0,362700
6.234,-121.78,37.31,7,1973,328.0,1047,303,1,0,0,0,0,292200
6.6455,-121.77,37.31,16,1649,228.0,769,230,1,0,0,0,0,302600
7.1267,-121.76,37.29,15,2267,348.0,1150,327,1,0,0,0,0,277900
6.1463,-121.76,37.3,6,3526,559.0,1378,491,1,0,0,0,0,335500
2.5052,-121.75,37.3,23,1801,415.0,548,393,1,0,0,0,0,133700
5.6411,-121.74,37.29,6,7292,1295.0,2468,1262,1,0,0,0,0,294700
4.3365,-121.75,37.29,15,1486,310.0,455,296,1,0,0,0,0,221000
4.0929,-121.84,37.34,33,1019,191.0,938,215,1,0,0,0,0,165000
4.1146,-121.84,37.33,28,1535,330.0,1937,317,1,0,0,0,0,160100
3.6765,-121.84,37.33,26,1934,408.0,2059,416,1,0,0,0,0,163600
3.2052,-121.83,37.32,21,4559,1163.0,5124,1124,1,0,0,0,0,179000
3.4509,-121.82,37.35,24,2298,575.0,2409,569,1,0,0,0,0,182400
4.8424,-121.82,37.34,23,7609,1446.0,6034,1414,1,0,0,0,0,195300
4.4671,-121.81,37.35,28,3477,671.0,2990,648,1,0,0,0,0,172600
4.375,-121.81,37.35,29,2396,452.0,2000,481,1,0,0,0,0,185500
